run 0						
time	12V rail	5V rail	3,3V rail	POWER 12V	POWER 5V	POWER 3,3V
32.998	10.919	0.363	1.434	11.647	0.061	-6.737
33.099	10.918	0.362	1.431	12.244	0.063	-7.365
33.198	10.918	0.362	1.432	11.083	0.063	-7.818
33.299	10.918	0.362	1.431	11.610	0.063	-8.446
33.399	10.917	0.361	1.431	11.785	0.063	-9.083
33.500	10.918	0.362	1.432	11.857	0.063	-9.406
33.600	10.918	0.362	1.432	11.927	0.064	-9.577
33.699	10.918	0.362	1.432	11.294	0.062	-9.494
33.799	10.918	0.362	1.435	11.153	0.063	-9.366
33.899	10.919	0.363	1.434	11.788	0.059	-9.657
33.998	10.919	0.363	1.434	11.858	0.061	-9.650
34.098	10.918	0.362	1.433	11.822	0.062	-9.623
34.199	10.918	0.362	1.432	11.435	0.061	-9.656
34.299	10.918	0.362	1.433	11.646	0.062	-9.886
34.399	10.918	0.362	1.432	11.856	0.058	-10.032
34.499	10.918	0.362	1.433	11.681	0.061	-10.387
34.598	10.917	0.361	1.432	11.575	0.060	-11.007
34.699	10.918	0.362	1.434	11.892	0.060	-11.535
34.800	10.918	0.362	1.433	11.576	0.060	-11.735
34.900	10.919	0.363	1.433	11.541	0.063	-11.834
34.999	10.917	0.361	1.431	11.539	0.061	-11.551
35.098	10.919	0.363	1.433	11.752	0.060	-11.264
35.199	10.919	0.363	1.433	12.315	0.066	-11.188
35.299	10.919	0.363	1.433	12.245	0.060	-10.948
35.398	10.918	0.362	1.432	11.575	0.054	-10.892
35.499	10.919	0.363	1.433	11.646	0.059	-10.562
35.599	10.919	0.363	1.433	11.999	0.063	-10.004
35.700	10.919	0.363	1.433	11.682	0.059	-9.455
35.799	10.918	0.362	1.433	12.139	0.061	-9.122
35.899	10.918	0.362	1.431	12.243	0.063	-8.745
36.000	10.919	0.363	1.432	12.351	0.061	-9.199
36.099	10.919	0.363	1.433	11.646	0.066	-8.393
36.200	10.919	0.363	1.433	11.788	0.066	-9.316
36.299	10.917	0.361	1.431	11.785	0.064	-9.115
36.399	10.916	0.360	1.431	11.433	0.064	-8.591
36.500	10.916	0.360	1.431	11.679	0.068	-7.556
36.599	10.915	0.359	1.430	11.572	0.066	-7.219
36.699	10.914	0.359	1.430	11.923	0.067	-5.943
36.800	10.915	0.359	1.431	11.748	0.068	-5.125
36.898	10.915	0.359	1.432	11.854	0.066	-3.902
36.999	10.915	0.359	1.431	12.522	0.068	-3.092
37.099	10.914	0.359	1.430	11.853	0.079	-2.266
37.198	10.915	0.359	1.431	12.275	0.068	-1.769
37.299	10.915	0.359	1.432	12.275	0.072	-0.843
37.398	10.915	0.359	1.431	11.678	0.074	-0.350
37.500	10.915	0.359	1.432	11.924	0.072	0.139
37.599	10.916	0.360	1.432	11.362	0.070	0.227
37.699	10.917	0.361	1.433	12.313	0.072	0.721
37.799	10.914	0.359	1.431	12.029	0.073	0.913
37.898	10.915	0.359	1.433	11.502	0.068	1.243
37.999	10.916	0.360	1.432	11.925	0.069	1.532
38.098	10.914	0.359	1.430	11.712	0.071	2.189
38.199	10.915	0.359	1.432	11.959	0.071	2.903
38.299	10.915	0.359	1.433	11.432	0.068	3.346
38.399	10.914	0.359	1.432	11.537	0.067	3.894
38.499	10.917	0.361	1.434	11.188	0.065	4.361
38.599	10.918	0.362	1.435	11.575	0.061	5.056
38.699	10.918	0.362	1.434	12.912	0.063	5.779
38.798	10.918	0.362	1.434	11.927	0.054	6.718
38.899	10.917	0.361	1.433	11.574	0.075	7.730
38.999	10.917	0.361	1.433	11.786	0.071	8.701
39.099	10.918	0.362	1.433	12.279	0.061	9.394
39.199	10.918	0.362	1.432	11.575	0.068	10.121
39.299	10.918	0.362	1.433	11.575	0.079	10.524
39.399	10.918	0.362	1.433	11.576	0.077	10.894
39.499	10.917	0.361	1.432	11.645	0.090	10.822
39.598	10.918	0.362	1.432	11.716	0.064	10.898
39.699	10.918	0.362	1.433	11.822	0.076	11.339
39.799	10.918	0.362	1.433	11.505	0.070	11.916
39.900	10.918	0.362	1.433	11.681	0.060	12.308
39.999	10.919	0.363	1.433	11.998	0.063	13.042
40.100	10.917	0.361	1.431	11.504	0.057	13.354
40.198	10.917	0.361	1.433	11.610	0.042	13.872
40.299	10.919	0.363	1.433	12.033	0.046	14.022
40.399	10.918	0.362	1.433	11.681	0.099	14.300
40.498	10.917	0.361	1.432	11.997	0.083	13.163
40.599	10.919	0.363	1.434	12.385	0.109	14.056
40.698	10.918	0.362	1.434	11.856	0.083	19.811
40.799	10.918	0.362	1.433	12.560	0.029	20.564
40.899	10.918	0.362	1.435	11.892	0.189	68.769
40.999	10.918	0.362	1.436	11.962	0.165	78.673
41.098	10.916	0.360	1.432	11.609	0.152	96.081
41.199	10.917	0.361	1.433	10.941	0.211	112.920
41.299	10.918	0.362	1.434	11.927	0.209	113.543
41.400	10.917	0.361	1.433	11.715	0.118	72.871
41.499	10.918	0.362	1.431	12.068	-0.027	27.353
41.599	10.919	0.363	1.431	11.998	-0.151	67.058
41.699	10.919	0.363	1.427	11.330	-0.345	150.553
41.799	10.917	0.361	1.424	11.996	-0.312	150.247
41.899	10.913	0.357	1.426	11.992	-0.023	150.451
41.999	10.915	0.359	1.431	12.240	0.152	79.039
42.100	10.915	0.359	1.434	12.135	0.225	36.497
42.200	10.916	0.360	1.437	11.609	0.403	137.019
42.298	10.915	0.359	1.437	11.748	0.387	129.803
42.399	10.914	0.359	1.436	11.958	0.344	134.822
42.499	10.917	0.361	1.436	11.751	0.220	135.726
42.599	10.918	0.362	1.435	11.645	0.154	116.084
42.699	10.919	0.363	1.435	10.978	0.088	84.596
42.799	10.919	0.363	1.435	12.034	0.043	59.114
42.898	10.919	0.363	1.435	11.822	0.069	75.323
42.999	10.918	0.362	1.433	11.998	0.046	58.610
43.099	10.918	0.362	1.432	11.188	-0.004	19.844
43.200	10.918	0.362	1.432	11.892	-0.069	-33.430
43.299	10.918	0.362	1.431	12.595	-0.148	-29.811
43.398	10.917	0.361	1.429	11.961	-0.157	-3.079
43.498	10.918	0.362	1.431	11.576	-0.133	13.296
43.599	10.918	0.362	1.429	11.716	-0.134	28.792
43.699	10.918	0.362	1.429	11.856	-0.150	58.499
43.798	10.918	0.362	1.429	11.646	-0.124	73.596
43.898	10.918	0.362	1.430	11.575	-0.084	82.123
43.999	10.918	0.362	1.431	12.139	-0.033	76.388
44.100	10.919	0.363	1.431	11.998	0.007	66.410
44.199	10.918	0.362	1.431	11.927	0.033	57.678
44.299	10.917	0.361	1.431	11.997	0.053	50.173
44.398	10.917	0.361	1.430	11.785	0.055	45.650
44.499	10.918	0.362	1.432	11.927	0.041	43.321
44.600	10.919	0.363	1.433	11.506	0.061	37.269
44.698	10.918	0.362	1.432	11.857	0.078	30.995
44.799	10.919	0.363	1.433	11.611	0.101	25.087
44.900	10.918	0.362	1.431	11.821	0.104	20.310
44.998	10.918	0.362	1.433	11.857	0.111	15.893
45.099	10.917	0.361	1.431	11.821	0.110	11.688
45.199	10.918	0.362	1.432	11.645	0.113	8.444
45.299	10.918	0.362	1.433	11.998	0.112	5.312
45.399	10.918	0.362	1.432	11.048	0.110	2.870
45.499	10.917	0.361	1.431	11.645	0.112	1.453
45.598	10.917	0.361	1.432	11.891	0.111	-0.696
45.699	10.917	0.361	1.431	11.680	0.110	-2.240
45.799	10.918	0.362	1.432	11.962	0.103	-3.666
45.899	10.917	0.361	1.432	11.785	0.101	-5.503
45.999	10.918	0.362	1.433	11.752	0.094	-6.871
46.100	10.918	0.362	1.433	12.561	0.096	-7.486
46.198	10.918	0.362	1.432	11.716	0.093	-8.565
46.298	10.919	0.363	1.433	11.893	0.089	-8.432
46.400	10.918	0.362	1.432	11.716	0.086	-8.826
46.499	10.918	0.362	1.433	11.751	0.081	-8.968
46.598	10.918	0.362	1.433	11.434	0.086	-8.338
46.699	10.918	0.362	1.433	11.329	0.076	-8.896
46.800	10.916	0.360	1.431	11.820	0.080	-9.064
46.898	10.919	0.363	1.434	11.506	0.073	-9.297
46.999	10.919	0.363	1.434	11.717	0.077	-9.791
47.098	10.918	0.362	1.433	11.962	0.075	-9.759
47.200	10.918	0.362	1.432	11.681	0.070	-10.170
47.299	10.918	0.362	1.433	11.576	0.063	-10.726
47.398	10.918	0.362	1.433	11.857	0.062	-10.779
47.498	10.918	0.362	1.432	11.470	0.067	-11.245
47.599	10.918	0.362	1.431	11.821	0.071	-11.094
47.699	10.914	0.358	1.429	11.501	0.067	-10.865
47.799	10.917	0.361	1.431	11.750	0.068	-10.714
47.899	10.916	0.360	1.430	11.010	0.067	-10.269
47.999	10.916	0.360	1.431	11.397	0.063	-10.170
48.099	10.916	0.360	1.431	11.643	0.064	-10.202
48.199	10.916	0.360	1.431	11.679	0.069	-10.000
48.299	10.918	0.362	1.433	11.822	0.061	-9.810
48.399	10.919	0.363	1.434	11.049	0.062	-10.121
48.499	10.919	0.363	1.434	11.401	0.062	-10.560
48.599	10.918	0.362	1.432	12.244	0.060	-10.795
48.699	10.918	0.362	1.432	11.752	0.059	-10.934
48.798	10.918	0.362	1.432	12.314	0.060	-11.141
48.898	10.918	0.362	1.433	11.752	0.056	-11.534
48.999	10.919	0.363	1.432	11.893	0.059	-11.441
49.099	10.919	0.363	1.433	11.893	0.061	-11.439
49.198	10.918	0.362	1.431	11.610	0.063	-10.732
49.299	10.919	0.363	1.433	11.963	0.062	-10.659
49.399	10.918	0.362	1.432	11.716	0.060	-10.555
49.499	10.919	0.363	1.433	11.576	0.062	-10.426
49.598	10.918	0.362	1.431	11.434	0.060	-9.889
49.699	10.919	0.363	1.432	11.787	0.063	-9.746
49.798	10.919	0.363	1.432	11.963	0.060	-9.261
49.898	10.917	0.361	1.431	12.137	0.063	-8.711
49.998	10.919	0.363	1.433	11.999	0.066	-8.259
50.098	10.919	0.363	1.432	12.069	0.067	-7.936
50.200	10.918	0.362	1.432	11.541	0.062	-7.784
50.298	10.918	0.362	1.432	11.575	0.062	-7.776
50.398	10.918	0.362	1.433	11.611	0.063	-7.683
50.499	10.919	0.363	1.433	11.646	0.066	-7.232
50.599	10.919	0.363	1.434	12.140	0.073	-7.505
50.699	10.919	0.363	1.432	11.435	0.067	-7.436
50.799	10.918	0.362	1.431	11.856	0.062	-7.445
50.899	10.919	0.363	1.432	11.893	0.069	-6.929
50.998	10.919	0.363	1.433	11.822	0.068	-5.923
51.099	10.919	0.363	1.434	11.998	0.073	-4.991
51.199	10.919	0.363	1.434	11.506	0.073	-3.684
51.298	10.919	0.363	1.433	11.752	0.075	-2.196
51.398	10.918	0.362	1.432	11.997	0.074	-1.263
51.498	10.918	0.362	1.433	11.576	0.073	-0.406
51.598	10.918	0.362	1.432	11.716	0.075	1.283
51.699	10.918	0.362	1.433	12.103	0.074	2.336
51.799	10.918	0.362	1.434	11.857	0.077	3.663
51.898	10.917	0.361	1.433	11.329	0.084	6.577
51.999	10.917	0.361	1.431	11.574	0.087	9.909
52.099	10.918	0.362	1.433	11.822	0.082	11.741
52.198	10.918	0.362	1.433	12.278	0.077	12.961
52.299	10.918	0.362	1.433	11.787	0.092	18.487
52.399	10.918	0.362	1.433	11.892	0.085	20.171
52.498	10.918	0.362	1.433	11.716	0.078	20.739
52.599	10.918	0.362	1.433	12.033	0.092	27.898
52.698	10.918	0.362	1.432	11.575	0.099	36.245
52.798	10.919	0.363	1.433	11.752	0.099	39.853
52.899	10.918	0.362	1.431	11.048	0.077	34.879
52.999	10.918	0.362	1.431	11.540	0.072	39.458
53.098	10.917	0.361	1.431	11.680	0.076	40.034
53.199	10.917	0.361	1.431	11.751	0.035	23.375
53.299	10.917	0.361	1.430	11.891	0.039	21.798
53.399	10.919	0.363	1.433	11.436	0.041	21.644
53.498	10.918	0.362	1.431	11.575	0.040	17.918
53.599	10.916	0.360	1.430	12.593	-0.003	-5.960
53.699	10.918	0.362	1.431	11.822	0.010	-7.402
53.799	10.918	0.362	1.431	11.294	0.041	-2.271
53.899	10.919	0.363	1.433	11.577	0.027	0.204
53.998	10.919	0.363	1.433	11.858	0.033	-5.246
54.099	10.918	0.362	1.432	12.666	0.026	-10.790
54.199	10.919	0.363	1.433	12.244	0.042	-4.268
54.298	10.919	0.363	1.433	11.929	0.065	3.804
54.399	10.918	0.362	1.432	11.646	0.070	8.564
54.499	10.919	0.363	1.434	11.788	0.061	4.895
54.599	10.919	0.363	1.433	11.541	0.064	8.337
54.699	10.918	0.362	1.433	11.751	0.076	10.388
54.799	10.919	0.363	1.433	11.084	0.069	7.781
54.898	10.918	0.362	1.432	11.892	0.054	0.268
54.999	10.918	0.362	1.431	11.330	0.061	1.319
55.099	10.918	0.362	1.432	11.998	0.063	4.382
55.198	10.919	0.363	1.432	11.330	0.063	3.576
55.299	10.918	0.362	1.431	11.435	0.064	2.942
55.399	10.918	0.362	1.432	11.787	0.063	5.103
55.498	10.918	0.362	1.432	11.787	0.074	7.429
55.598	10.918	0.362	1.432	11.646	0.067	7.110
55.699	10.917	0.361	1.433	11.856	0.070	7.338
55.798	10.917	0.361	1.432	12.067	0.070	7.900
55.898	10.918	0.362	1.433	11.646	0.069	8.498
55.998	10.918	0.362	1.433	11.576	0.063	6.892
56.098	10.918	0.362	1.434	11.821	0.064	7.172
56.198	10.918	0.362	1.433	11.962	0.067	9.994
56.298	10.919	0.363	1.433	11.822	0.077	13.043
56.399	10.917	0.361	1.433	11.434	0.072	14.775
56.497	10.919	0.363	1.434	11.541	0.064	8.963
56.599	10.918	0.362	1.434	11.364	0.068	10.204
56.699	10.919	0.363	1.436	12.315	0.074	14.056
56.799	10.918	0.362	1.434	11.857	0.076	13.865
56.899	10.918	0.362	1.434	11.400	0.076	14.356
56.999	10.919	0.363	1.434	12.033	0.074	13.965
57.099	10.918	0.362	1.432	11.083	0.076	15.508
57.199	10.918	0.362	1.432	11.575	0.081	19.037
57.298	10.918	0.362	1.432	12.525	0.057	8.066
57.399	10.918	0.362	1.432	12.103	0.055	8.481
57.499	10.918	0.362	1.432	11.963	0.071	16.734
57.599	10.917	0.361	1.431	12.172	0.094	31.015
57.699	10.918	0.362	1.432	12.279	0.117	43.931
57.798	10.918	0.362	1.433	12.033	0.093	36.798
57.899	10.918	0.362	1.433	11.329	0.116	51.701
57.998	10.919	0.363	1.433	11.154	0.097	45.688
58.098	10.918	0.362	1.431	12.455	0.067	32.000
58.198	10.917	0.361	1.431	11.504	0.091	43.205
58.299	10.919	0.363	1.433	11.717	0.119	63.591
58.399	10.918	0.362	1.432	11.892	0.095	48.896
58.498	10.918	0.362	1.433	11.611	0.047	21.519
58.599	10.918	0.362	1.433	11.716	0.041	10.070
58.699	10.918	0.362	1.432	11.470	0.002	-15.405
58.799	10.918	0.362	1.432	11.646	-0.060	-50.957
58.899	10.917	0.361	1.431	11.962	-0.020	-44.098
58.999	10.919	0.363	1.433	11.788	0.021	-34.172
59.099	10.919	0.363	1.434	11.471	0.047	-24.741
59.199	10.917	0.361	1.431	11.856	0.030	-27.765
59.298	10.917	0.361	1.431	11.786	0.056	-26.118
59.397	10.918	0.362	1.432	12.349	0.060	-22.218
59.499	10.918	0.362	1.433	11.541	0.027	-27.812
59.598	10.914	0.358	1.429	11.853	0.046	-26.795
59.698	10.919	0.363	1.434	11.541	0.069	-19.805
59.799	10.918	0.362	1.434	12.385	0.085	-9.521
59.897	10.918	0.362	1.433	11.786	0.086	-6.132
59.998	10.918	0.362	1.433	10.731	0.088	-2.889
60.099	10.918	0.362	1.433	11.821	0.116	19.756
60.197	10.918	0.362	1.433	11.752	0.059	-12.948
60.297	10.918	0.362	0.965	11.434	0.040	-4.021
run 5						
time	12V rail	5V rail	3,3V rail	POWER 12V	POWER 5V	POWER 3,3V
0.100	10.918	0.362	0.626	12.525	0.171	18.088
0.201	10.919	0.363	0.755	11.753	0.199	37.529
0.302	10.918	0.362	0.860	11.435	0.194	49.252
0.401	10.919	0.363	0.949	11.471	0.088	14.727
0.501	10.919	0.363	1.022	12.104	-0.155	87.480
0.600	10.917	0.361	1.087	11.680	0.043	-2.865
0.701	10.919	0.363	1.145	10.381	0.101	9.992
0.800	10.918	0.362	1.189	11.505	0.124	25.726
0.900	10.919	0.363	1.227	11.823	0.128	31.205
1.001	10.919	0.363	1.259	12.667	0.111	30.670
1.100	10.917	0.361	1.284	12.524	0.107	32.068
1.202	10.919	0.363	1.309	11.682	0.099	33.337
1.300	10.917	0.361	1.326	11.540	0.079	26.620
1.401	10.918	0.362	1.343	11.716	0.054	12.365
1.500	10.919	0.363	1.356	11.752	0.021	19.541
1.601	10.918	0.362	1.367	11.892	0.008	30.962
1.701	10.919	0.363	1.378	12.210	0.031	24.270
1.801	10.919	0.363	1.387	11.190	0.040	23.106
1.902	10.918	0.362	1.393	11.997	0.048	19.604
2.001	10.918	0.362	1.399	11.540	0.054	17.874
2.101	10.919	0.363	1.406	12.034	0.066	12.932
2.200	10.919	0.363	1.411	11.330	0.079	7.271
2.301	10.918	0.362	1.413	12.314	0.061	10.844
2.400	10.918	0.362	1.415	12.455	0.069	6.337
2.500	10.919	0.363	1.419	11.718	0.073	5.697
2.601	10.919	0.363	1.422	11.611	0.074	6.746
2.700	10.919	0.363	1.425	11.718	0.074	8.427
2.802	10.920	0.364	1.426	11.402	0.083	13.358
2.900	10.918	0.362	1.426	11.822	0.069	6.728
3.001	10.919	0.363	1.427	12.033	0.064	4.685
3.100	10.919	0.363	1.428	12.244	0.068	4.551
3.201	10.917	0.361	1.427	11.855	0.063	3.954
3.302	10.919	0.363	1.428	11.963	0.062	4.261
3.401	10.918	0.362	1.429	11.716	0.061	2.321
3.501	10.919	0.363	1.430	11.506	0.061	2.659
3.600	10.919	0.363	1.431	11.682	0.052	3.545
3.700	10.919	0.363	1.430	11.541	0.052	4.644
3.800	10.917	0.361	1.429	11.363	0.046	4.912
3.900	10.919	0.363	1.431	11.084	0.046	5.371
4.000	10.919	0.364	1.431	12.351	0.045	5.658
4.100	10.919	0.363	1.431	12.245	0.049	6.107
4.200	10.918	0.362	1.430	11.646	0.042	4.898
4.300	10.919	0.363	1.432	11.155	0.055	1.689
4.400	10.918	0.362	1.431	11.645	0.055	0.042
4.500	10.919	0.363	1.433	11.893	0.063	-4.028
4.602	10.919	0.363	1.431	11.752	0.074	-4.591
4.700	10.919	0.363	1.432	11.682	0.081	2.090
4.801	10.919	0.363	1.432	12.034	0.080	5.046
4.902	10.919	0.363	1.432	11.858	0.071	-0.774
5.001	10.917	0.361	1.430	11.223	0.056	-9.818
5.100	10.919	0.364	1.432	11.155	0.053	-12.710
5.200	10.919	0.363	1.431	11.999	0.052	-12.863
5.300	10.919	0.363	1.431	11.998	0.057	-11.996
5.400	10.922	0.366	1.434	11.474	0.056	-11.867
5.501	10.919	0.363	1.431	11.717	0.049	-13.003
5.600	10.919	0.363	1.432	11.647	0.045	-13.599
5.700	10.919	0.364	1.432	11.155	0.060	-14.809
5.800	10.920	0.364	1.431	11.226	0.035	-7.502
5.901	10.920	0.364	1.429	12.000	-0.125	65.680
6.000	10.920	0.364	1.428	11.824	-0.146	83.843
6.100	10.919	0.363	1.430	11.893	0.005	37.689
6.201	10.917	0.361	1.431	11.926	0.129	-17.110
6.301	10.918	0.362	1.434	11.681	0.226	47.527
6.401	10.919	0.363	1.433	12.455	0.108	-7.320
6.501	10.918	0.362	1.426	11.611	-0.265	150.451
6.600	10.918	0.362	1.425	12.561	-0.282	150.349
6.700	10.918	0.362	1.425	11.927	-0.208	150.383
6.801	10.917	0.361	1.427	11.469	-0.064	150.553
6.902	10.919	0.363	1.432	11.647	0.087	79.512
7.001	10.918	0.362	1.433	11.857	0.175	20.600
7.101	10.918	0.362	1.432	12.173	0.185	6.600
7.201	10.919	0.363	1.434	12.069	0.156	11.957
7.301	10.919	0.364	1.435	11.261	0.182	-7.750
7.401	10.918	0.362	1.431	11.751	0.079	70.701
7.500	10.920	0.364	1.432	11.894	0.001	100.924
7.601	10.919	0.364	1.434	11.366	0.134	-30.786
7.700	10.919	0.363	1.434	11.822	0.191	-17.357
7.802	10.920	0.364	1.436	11.437	0.185	-4.758
7.900	10.919	0.363	1.435	11.260	0.181	4.844
8.000	10.919	0.364	1.434	11.859	0.161	6.883
8.100	10.919	0.363	1.433	11.682	0.123	-9.330
8.200	10.918	0.362	1.432	11.751	0.100	-15.204
8.300	10.920	0.364	1.434	11.648	0.078	-28.611
8.400	10.919	0.363	1.431	12.315	0.020	-28.500
8.501	10.918	0.362	1.430	11.927	0.032	-26.731
8.601	10.919	0.364	1.433	12.210	0.059	-25.578
8.700	10.917	0.361	1.431	11.961	0.076	-22.904
8.800	10.912	0.357	1.427	11.781	0.071	-20.226
8.901	10.917	0.361	1.431	12.383	0.064	-18.733
9.000	10.916	0.360	1.430	11.714	0.065	-16.051
9.100	10.916	0.360	1.430	11.679	0.041	-17.338
9.200	10.915	0.359	1.430	11.361	0.041	-18.766
9.300	10.916	0.360	1.430	11.573	0.056	-15.692
9.400	10.910	0.355	1.428	11.462	0.071	-11.313
9.501	10.917	0.361	1.434	11.540	0.064	-12.983
9.601	10.916	0.360	1.432	11.679	0.065	-12.736
9.700	10.917	0.361	1.433	11.539	0.070	-8.066
9.800	10.917	0.361	1.432	11.082	0.057	-12.248
9.902	10.917	0.361	1.432	12.067	0.036	-20.631
10.000	10.917	0.361	1.431	11.821	0.047	-19.225
10.100	10.917	0.361	1.432	12.137	0.069	-9.598
10.200	10.917	0.361	1.431	11.047	0.095	-0.313
10.301	10.917	0.361	1.431	11.750	0.075	-6.841
10.400	10.917	0.361	1.433	11.786	0.082	-1.172
10.500	10.918	0.362	1.433	11.013	0.090	7.113
10.600	10.917	0.361	1.432	11.222	0.075	2.533
10.700	10.918	0.362	1.432	12.420	0.006	-29.969
10.802	10.917	0.361	1.432	11.680	0.026	-26.562
10.901	10.916	0.360	1.430	11.644	0.079	-1.045
11.000	10.917	0.361	1.432	11.715	0.114	19.290
11.100	10.915	0.359	1.431	12.029	0.085	11.455
11.200	10.917	0.361	1.432	11.891	0.083	10.649
11.301	10.917	0.361	1.432	11.645	0.076	10.995
11.400	10.917	0.361	1.432	11.680	0.058	3.041
11.501	10.917	0.361	1.431	11.856	0.050	-0.377
11.600	10.917	0.361	1.432	11.785	0.073	8.670
11.700	10.917	0.361	1.431	11.539	0.087	17.876
11.801	10.917	0.361	1.432	12.032	0.084	17.773
11.900	10.918	0.362	1.433	11.541	0.082	17.485
12.000	10.920	0.364	1.434	11.613	0.079	18.042
12.100	10.918	0.362	1.431	12.243	0.064	13.957
12.200	10.919	0.363	1.433	11.646	0.067	11.187
12.300	10.918	0.362	1.431	11.751	0.081	18.249
12.401	10.918	0.362	1.431	11.645	0.074	16.566
12.501	10.918	0.362	1.432	11.435	0.070	16.596
12.600	10.919	0.363	1.433	11.823	0.068	16.784
12.700	10.918	0.362	1.432	11.963	0.064	16.375
12.800	10.918	0.362	1.433	11.716	0.063	16.318
12.900	10.918	0.362	1.432	11.998	0.061	16.527
13.002	10.917	0.361	1.430	12.418	0.063	16.620
13.101	10.918	0.362	1.432	11.610	0.063	16.399
13.200	10.917	0.361	1.431	11.821	0.063	16.429
13.300	10.917	0.361	1.431	11.821	0.063	16.598
13.400	10.918	0.362	1.432	12.349	0.063	16.938
13.500	10.918	0.362	1.432	12.595	0.065	17.216
13.600	10.918	0.362	1.432	12.314	0.068	17.441
13.700	10.918	0.362	1.432	11.646	0.061	15.213
13.800	10.918	0.362	1.431	11.892	0.061	13.927
13.901	10.918	0.362	1.431	11.751	0.065	17.558
14.000	10.918	0.362	1.432	11.857	0.071	20.933
14.100	10.916	0.360	1.430	11.398	0.072	21.332
14.201	10.918	0.362	1.434	11.786	0.072	21.866
14.300	10.917	0.361	1.432	12.313	0.072	20.909
14.400	10.917	0.361	1.433	12.208	0.064	19.041
14.501	10.917	0.361	1.432	11.856	0.057	15.130
14.600	10.918	0.362	1.433	12.350	0.054	13.029
14.701	10.918	0.362	1.433	11.787	0.059	12.156
14.801	10.918	0.362	1.432	11.856	0.057	12.076
14.900	10.918	0.362	1.432	12.314	0.060	12.819
14.999	10.916	0.360	1.432	11.398	0.062	12.761
15.100	10.918	0.362	1.432	12.173	0.061	13.172
15.201	10.919	0.363	1.433	12.069	0.063	13.174
15.300	10.918	0.362	1.432	11.856	0.064	12.982
15.400	10.917	0.361	1.432	11.680	0.063	12.919
15.500	10.919	0.363	1.434	12.420	0.063	13.286
15.600	10.916	0.360	1.431	11.714	0.062	13.280
15.700	10.917	0.361	1.432	11.645	0.061	12.660
15.801	10.918	0.362	1.434	12.033	0.058	11.485
15.900	10.917	0.361	1.432	11.821	0.059	11.048
16.000	10.918	0.362	1.433	11.962	0.058	12.121
16.100	10.917	0.361	1.431	11.926	0.056	10.943
16.200	10.919	0.363	1.433	11.682	0.050	9.435
16.300	10.918	0.362	1.433	11.751	0.062	14.795
16.400	10.919	0.363	1.433	11.717	0.063	16.829
16.500	10.919	0.363	1.433	11.999	0.050	11.524
16.600	10.918	0.362	1.432	11.752	0.029	1.689
16.701	10.918	0.362	1.433	12.068	0.029	6.673
16.800	10.919	0.363	1.434	12.069	0.010	9.187
16.900	10.919	0.363	1.433	11.436	-0.029	8.528
17.001	10.919	0.363	1.435	11.823	0.054	8.854
17.100	10.919	0.363	1.435	11.612	0.459	8.570
17.199	10.919	0.363	1.433	13.054	0.185	7.887
17.301	10.918	0.362	1.431	12.068	0.053	6.359
17.400	10.919	0.363	1.432	11.963	0.165	6.208
17.500	10.919	0.363	1.432	11.893	0.102	4.511
17.601	10.918	0.362	1.430	11.997	0.054	2.618
17.700	10.917	0.361	1.430	11.434	0.078	0.586
17.800	10.914	0.358	1.428	10.903	0.084	2.200
17.900	10.919	0.363	1.432	11.611	0.063	1.786
18.000	10.919	0.363	1.432	11.647	0.069	0.217
18.101	10.919	0.363	1.433	10.521	0.068	-1.278
18.200	10.919	0.363	1.433	11.541	0.053	-3.160
18.300	10.919	0.363	1.433	11.225	0.055	-4.297
18.399	10.918	0.362	1.431	11.681	0.049	-5.306
18.500	10.919	0.363	1.432	12.456	0.055	-5.596
18.600	10.915	0.359	1.429	11.467	0.052	-6.183
18.701	10.918	0.362	1.432	11.259	0.056	-6.772
18.801	10.915	0.359	1.430	11.889	0.055	-7.475
18.899	10.914	0.358	1.429	11.290	0.061	-8.511
19.000	10.912	0.356	1.428	11.780	0.059	-9.335
19.100	10.919	0.363	1.434	11.823	0.059	-10.015
19.199	10.920	0.364	1.435	11.789	0.055	-10.590
19.300	10.919	0.363	1.433	11.753	0.063	-10.715
19.401	10.918	0.362	1.433	11.963	0.059	-11.100
19.500	10.919	0.363	1.434	12.104	0.061	-10.837
19.600	10.918	0.362	1.433	11.575	0.058	-11.144
19.701	10.919	0.364	1.435	11.894	0.061	-11.362
19.801	10.919	0.364	1.433	11.788	0.059	-11.864
19.899	10.917	0.361	1.431	11.715	0.057	-12.302
20.001	10.920	0.364	1.434	10.417	0.068	-11.849
20.100	10.919	0.363	1.434	11.647	0.020	-18.849
20.200	10.918	0.362	1.432	11.611	0.025	-29.799
20.300	10.920	0.364	1.434	11.753	0.042	-23.828
20.400	10.919	0.364	1.434	11.612	0.059	-19.246
20.500	10.919	0.363	1.433	11.576	0.040	-24.638
20.601	10.919	0.364	1.434	11.788	0.053	-21.255
20.700	10.919	0.363	1.433	11.612	0.049	-25.040
20.800	10.919	0.363	1.433	11.295	0.049	-25.075
20.900	10.919	0.364	1.434	11.648	0.074	-14.942
20.999	10.918	0.362	1.432	11.646	0.091	-4.903
21.100	10.918	0.362	1.432	11.998	0.085	-2.325
21.201	10.919	0.363	1.433	11.471	0.067	-9.086
21.301	10.919	0.364	1.433	12.175	0.059	-13.596
21.400	10.919	0.363	1.432	11.471	0.048	-19.630
